244;186;241;112;land;false;jungle;1
245;235;98;222;land;false;jungle;1
246;183;142;251;land;false;forest;1
247;244;175;150;land;false;jungle;1
248;137;235;223;land;false;desert;1
249;197;252;252;land;true;forest;1
250;232;182;119;land;false;forest;1
251;194;222;186;land;true;plains;1
252;153;199;253;land;false;forest;1
253;159;220;141;land;false;forest;1
254;41;250;213;land;false;forest;1
255;174;94;243;land;false;forest;1
256;146;206;167;land;false;forest;1
257;238;113;151;land;true;hills;1
258;220;204;84;land;true;forest;1
259;241;167;96;land;false;desert;1
260;220;185;204;land;false;forest;1
261;241;173;240;land;true;forest;1
262;123;200;244;land;false;desert;1
263;204;105;193;land;false;forest;1
264;250;141;177;land;false;desert;1
265;154;241;114;land;true;hills;1
266;105;239;172;land;false;mountain;1
267;170;184;223;land;true;plains;1
268;228;228;61;land;true;plains;1
269;225;225;64;land;false;desert;1
270;118;219;234;land;true;forest;1
271;193;234;206;land;false;forest;1
272;150;240;124;land;false;forest;1
273;243;113;215;land;false;desert;1
274;176;250;116;land;false;forest;1
275;58;251;196;land;false;forest;1
276;218;239;139;land;false;forest;1
277;112;252;156;land;false;forest;1
278;221;246;172;land;false;plains;1
279;189;227;196;land;true;forest;1
280;168;177;238;land;false;plains;1
281;181;124;240;land;true;hills;1
282;229;202;126;land;false;forest;1
283;100;175;247;land;false;forest;1
284;129;245;179;land;false;hills;1
285;214;181;172;land;true;forest;1
286;179;200;229;land;false;forest;1
287;109;252;247;land;false;plains;1
288;159;159;208;land;false;plains;1
289;56;254;199;land;false;plains;1
290;114;230;217;land;false;forest;1
291;241;83;184;land;false;forest;1
292;252;146;228;land;false;jungle;1
293;136;215;188;land;false;jungle;1
294;228;129;252;land;false;forest;1
295;111;192;210;land;false;forest;1
296;175;201;214;land;false;jungle;1
297;201;244;136;land;false;hills;1
298;233;238;39;land;false;forest;1
299;123;213;190;land;false;hills;1
300;136;155;211;land;false;plains;1
301;229;114;160;land;false;jungle;1
302;82;234;247;land;true;hills;1
303;229;144;237;land;false;plains;1
304;188;168;205;land;true;forest;1
305;100;194;239;land;false;plains;1
306;184;134;186;land;true;forest;1
307;180;246;164;land;false;forest;1
308;99;246;213;land;false;plains;1
309;188;203;247;land;false;plains;1
310;241;204;199;land;false;plains;1
311;232;140;251;land;false;jungle;1
312;71;243;209;land;false;jungle;1
313;44;253;206;land;false;mountain;1
314;244;140;158;land;false;forest;1
315;215;232;217;land;true;hills;1
316;222;240;41;land;false;forest;1
317;247;15;247;land;false;desert;1
318;215;209;208;land;false;forest;1
319;233;130;247;land;true;jungle;1
320;162;135;240;land;false;jungle;1
321;152;150;233;land;true;plains;1
322;173;224;137;land;false;plains;1
323;165;240;199;land;false;forest;1
324;176;216;141;land;true;hills;1
325;215;242;222;land;true;plains;1
326;254;60;223;land;false;plains;1
327;246;93;237;land;false;plains;1
328;184;174;211;land;true;hills;1
329;232;180;230;land;false;hills;1
330;251;183;205;land;true;plains;1
331;167;154;184;land;false;forest;1
332;119;221;205;land;false;forest;1
333;106;252;239;land;false;plains;1
334;232;195;197;land;false;hills;1
335;213;208;205;land;false;forest;1
336;149;240;119;land;false;desert;1
337;167;136;216;land;false;forest;1
338;220;209;124;land;false;hills;1
339;235;208;145;land;false;hills;1
340;243;253;161;land;false;hills;1
341;194;236;254;land;true;forest;1
342;249;85;228;land;false;forest;1
343;185;149;230;land;false;desert;1
344;230;218;113;land;true;plains;1
345;136;139;235;land;false;plains;1
346;252;206;155;land;false;hills;1
347;195;235;108;land;true;forest;1
348;157;249;161;land;false;mountain;1
349;254;58;195;land;false;jungle;1
350;198;143;182;land;false;hills;1
351;117;234;209;land;true;hills;1
352;161;206;160;land;false;mountain;1
353;172;234;100;land;false;jungle;1
354;248;105;202;land;false;plains;1
355;253;133;234;land;false;plains;1
356;176;246;247;land;false;jungle;1
357;232;208;243;land;false;forest;1
358;229;241;33;land;true;forest;1
359;251;182;228;land;false;hills;1
360;165;141;217;land;false;forest;1
361;222;246;65;land;false;jungle;1
362;124;238;242;land;false;plains;1
363;77;206;227;land;false;desert;1
364;130;182;243;land;false;desert;1
365;208;175;253;land;false;forest;1
366;212;175;199;land;false;desert;1
367;206;211;154;land;true;plains;1
368;131;180;204;land;false;forest;1
369;192;156;224;land;true;plains;1
370;214;148;162;land;false;plains;1
371;92;190;254;land;false;forest;1
372;137;147;231;land;false;forest;1
373;204;250;95;land;false;hills;1
374;79;249;251;land;false;hills;1
375;152;180;172;land;false;desert;1
376;249;243;233;land;false;forest;1
377;253;168;128;land;false;hills;1
378;73;242;224;land;false;jungle;1
379;234;237;43;land;false;forest;1
380;182;156;245;land;false;forest;1
381;139;233;236;land;false;plains;1
382;212;232;215;land;false;mountain;1
383;183;210;137;land;false;forest;1
384;146;155;247;land;false;plains;1
385;165;123;251;land;false;jungle;1
386;115;182;246;land;false;forest;1
387;159;183;164;land;true;hills;1
388;165;254;161;land;false;forest;1
389;145;231;163;land;true;forest;1
390;88;224;192;land;false;forest;1
391;165;249;163;land;false;forest;1
392;167;236;242;land;false;plains;1
393;184;218;164;land;false;forest;1
394;117;239;204;land;false;hills;1
395;178;133;219;land;false;forest;1
396;117;164;233;land;false;forest;1
397;197;208;187;land;false;forest;1
398;86;196;233;land;false;desert;1
399;220;191;174;land;false;mountain;1
400;202;144;227;land;true;plains;1
401;215;249;196;land;true;hills;1
402;92;224;227;land;false;hills;1
403;148;244;205;land;false;plains;1
404;125;167;251;land;false;desert;1
405;235;32;241;land;false;forest;1
406;177;120;214;land;false;jungle;1
407;124;192;239;land;false;desert;1
408;179;247;205;land;false;desert;1
409;207;235;137;land;false;jungle;1
410;124;230;187;land;false;forest;1
411;176;171;154;land;true;hills;1
412;212;199;192;land;false;forest;1
413;215;135;218;land;false;desert;1
414;243;150;181;land;true;forest;1
415;145;210;146;land;false;jungle;1
416;223;72;208;land;false;forest;1
417;158;196;200;land;false;forest;1
418;210;231;239;land;false;hills;1
419;250;97;171;land;false;hills;1
420;122;138;254;land;false;jungle;1
421;202;254;51;land;false;plains;1
422;110;234;223;land;false;jungle;1
423;252;220;171;land;false;plains;1
424;229;184;189;land;false;mountain;1
425;240;246;186;land;true;forest;1
426;189;226;216;land;false;desert;1
427;190;114;210;land;true;forest;1
428;227;228;133;land;false;forest;1
429;230;107;178;land;false;plains;1
430;190;223;152;land;true;plains;1
431;179;100;230;land;false;forest;1
432;246;198;87;land;false;hills;1
433;223;221;101;land;false;desert;1
434;216;217;247;land;false;jungle;1
435;197;108;238;land;false;jungle;1
436;242;201;70;land;false;hills;1
437;64;228;249;land;false;jungle;1
438;80;213;249;land;false;mountain;1
439;233;230;216;land;true;forest;1
440;171;142;253;land;true;plains;1
441;251;87;238;land;true;forest;1
442;98;209;243;land;false;jungle;1
443;112;251;232;land;false;hills;1
444;216;229;162;land;true;forest;1
445;240;208;98;land;false;plains;1
446;84;207;236;land;false;desert;1
447;86;254;205;land;false;jungle;1
448;222;60;237;land;true;desert;1
449;149;122;237;land;false;hills;1
450;225;227;119;land;false;desert;1
451;158;244;106;land;false;plains;1
452;250;239;238;land;false;desert;1
453;159;220;225;land;true;plains;1
454;155;130;244;land;false;plains;1
455;137;184;181;land;false;hills;1
456;222;113;216;land;false;forest;1
457;204;61;252;land;false;hills;1
458;253;170;93;land;false;plains;1
459;136;167;228;land;false;jungle;1
460;208;175;119;land;false;jungle;1
461;225;163;145;land;false;plains;1
462;122;233;219;land;true;hills;1
463;196;111;208;land;false;forest;1
464;220;189;243;land;false;forest;1
465;185;224;177;land;false;mountain;1
466;118;224;224;land;false;desert;1
467;163;195;233;land;false;forest;1
468;72;228;243;land;false;forest;1
469;155;224;200;land;false;plains;1
470;205;241;239;land;false;desert;1
471;97;245;191;land;false;forest;1
472;178;209;220;land;false;forest;1
473;214;234;168;land;false;hills;1
474;172;234;130;land;false;jungle;1
475;206;228;110;land;true;forest;1
476;215;177;226;land;false;plains;1
477;235;252;245;land;false;forest;1
478;67;231;249;land;true;plains;1
479;182;131;220;land;false;hills;1
480;208;157;216;land;true;hills;1
481;231;252;137;land;false;forest;1
482;201;234;120;land;false;forest;1
483;194;183;249;land;false;plains;1
484;71;227;206;land;false;hills;1
485;121;174;254;land;false;hills;1
486;212;253;246;land;false;jungle;1
487;107;235;244;land;false;hills;1
488;207;230;132;land;true;forest;1
489;227;147;203;land;false;plains;1
490;254;82;191;land;false;plains;1
491;171;242;233;land;true;forest;1
492;201;157;166;land;false;jungle;1
493;157;112;245;land;false;forest;1
494;254;199;207;land;false;plains;1
495;238;254;70;land;true;plains;1
496;195;214;127;land;false;forest;1
497;65;219;235;land;true;forest;1
498;249;162;169;land;true;plains;1
499;190;212;178;land;true;plains;1
500;152;174;246;land;false;hills;1
501;241;82;185;land;false;plains;1
502;135;245;144;land;false;forest;1
503;229;199;233;land;false;plains;1
504;247;187;86;land;false;desert;1
505;244;111;251;land;true;forest;1
506;131;248;131;land;true;plains;1
507;246;189;71;land;false;jungle;1
508;206;241;217;land;false;desert;1
509;92;243;177;land;false;forest;1
510;167;200;175;land;false;jungle;1
511;118;183;236;land;true;hills;1
512;71;207;254;land;false;plains;1
513;253;207;59;land;true;mountain;1
514;254;155;127;land;false;plains;1
515;196;141;194;land;false;hills;1
516;207;242;136;land;false;jungle;1
517;189;214;223;land;false;desert;1
518;231;200;132;land;true;plains;1
519;239;98;233;land;false;plains;1
520;199;248;198;land;false;forest;1
521;221;246;94;land;false;mountain;1
522;189;247;225;land;false;forest;1
523;185;153;245;land;false;hills;1
524;251;201;77;land;false;forest;1
525;76;254;254;land;false;plains;1
526;223;248;176;land;false;jungle;1
527;135;248;161;land;true;hills;1
528;225;229;107;land;false;forest;1
529;217;117;251;land;false;forest;1
530;186;150;178;land;false;desert;1
531;193;168;227;land;false;jungle;1
532;232;209;180;land;false;hills;1
533;193;182;212;land;false;forest;1
534;216;133;183;land;false;desert;1
535;141;204;208;land;false;hills;1
536;242;132;169;land;true;forest;1
537;98;250;211;land;false;forest;1
538;101;243;220;land;true;hills;1
539;240;121;179;land;false;forest;1
540;157;182;236;land;false;forest;1
541;134;183;235;land;false;forest;1
542;225;142;148;land;false;forest;1
543;189;195;187;land;false;forest;1
544;180;195;187;land;true;plains;1
545;220;222;96;land;false;desert;1
546;204;135;206;land;false;jungle;1
547;174;217;169;land;false;forest;1
548;206;238;231;land;false;plains;1
549;120;200;207;land;false;jungle;1
550;98;238;176;land;true;forest;1
551;199;156;228;land;false;hills;1
552;226;113;176;land;false;forest;1
553;252;108;184;land;false;desert;1
554;191;232;188;land;false;forest;1
555;219;129;201;land;false;hills;1
556;187;227;119;land;false;forest;1
557;56;232;248;land;false;forest;1
558;242;137;223;land;false;desert;1
559;226;114;243;land;true;forest;1
560;85;215;236;land;false;forest;1
561;199;242;71;land;false;forest;1
562;36;242;240;land;false;forest;1
563;253;254;17;land;false;forest;1
564;154;203;158;land;true;forest;1
565;185;124;220;land;false;desert;1
566;188;117;209;land;true;forest;1
567;193;129;208;land;false;forest;1
568;151;143;254;land;false;plains;1
569;167;248;158;land;false;forest;1
570;219;174;223;land;false;forest;1
571;105;226;182;land;false;plains;1
572;241;175;122;land;false;mountain;1
573;186;128;247;land;false;forest;1
574;171;196;165;land;false;forest;1
575;165;207;247;land;false;forest;1
576;63;236;246;land;true;hills;1
577;199;149;248;land;false;forest;1
578;169;221;151;land;true;plains;1
579;120;216;234;land;false;hills;1
580;251;181;89;land;false;plains;1
581;244;187;95;land;false;plains;1
582;216;183;245;land;true;forest;1
583;216;215;151;land;false;jungle;1
584;131;225;189;land;false;forest;1
585;98;250;161;land;false;forest;1
586;246;222;147;land;false;forest;1
587;205;168;187;land;false;mountain;1
588;151;174;190;land;false;plains;1
589;200;168;178;land;false;desert;1
590;218;198;234;land;true;forest;1
591;248;172;101;land;false;forest;1
592;199;135;176;land;false;mountain;1
593;242;238;160;land;false;desert;1
594;157;253;179;land;false;desert;1
595;247;71;215;land;false;forest;1
596;252;174;77;land;false;forest;1
597;248;253;86;land;false;hills;1
598;194;199;160;land;false;hills;1
599;73;237;195;land;false;forest;1
600;198;187;182;land;false;hills;1
601;209;225;223;land;false;hills;1
602;60;228;215;land;false;plains;1
603;197;142;245;land;false;forest;1
604;237;172;126;land;false;plains;1
605;213;193;112;land;false;forest;1
606;106;205;203;land;false;hills;1
607;166;132;240;land;false;forest;1
608;242;72;238;land;false;hills;1
609;134;161;253;land;false;plains;1
610;152;253;178;land;true;jungle;1
611;239;209;110;land;false;plains;1
612;249;205;52;land;false;plains;1
613;106;168;248;land;false;hills;1
614;141;233;132;land;false;plains;1
615;166;248;168;land;false;hills;1
616;186;236;151;land;false;jungle;1
617;179;218;111;land;false;hills;1
618;212;105;225;land;false;jungle;1
619;231;151;149;land;true;forest;1
620;183;90;237;land;false;forest;1
621;226;251;68;land;false;forest;1
622;109;177;237;land;true;hills;1
623;233;94;192;land;false;desert;1
624;167;214;250;land;false;forest;1
625;250;155;189;land;false;plains;1
626;230;238;71;land;false;forest;1
627;190;237;188;land;false;forest;1
628;210;213;103;land;false;forest;1
629;154;159;233;land;true;forest;1
630;193;235;191;land;false;forest;1
631;249;86;247;land;false;plains;1
632;151;164;204;land;false;mountain;1
633;205;161;249;land;false;forest;1
634;207;155;181;land;false;forest;1
635;216;162;131;land;false;forest;1
636;150;164;253;land;false;forest;1
637;237;182;162;land;false;forest;1
638;234;177;217;land;true;plains;1
639;206;153;254;land;true;forest;1
640;214;158;148;land;false;plains;1
641;82;208;244;land;false;forest;1
642;162;176;249;land;false;hills;1
643;132;227;143;land;false;forest;1
644;201;131;238;land;false;forest;1
645;100;188;235;land;false;hills;1
646;212;210;110;land;false;plains;1
647;199;251;212;land;false;plains;1
648;219;72;249;land;false;jungle;1
649;23;252;235;land;false;hills;1
650;188;239;165;land;false;forest;1
651;213;160;209;land;false;plains;1
652;249;93;247;land;false;hills;1
653;238;177;180;land;false;plains;1
654;236;141;185;land;false;plains;1
655;231;251;114;land;true;plains;1
656;55;207;252;land;false;plains;1
657;226;129;190;land;false;forest;1
658;246;207;227;land;false;hills;1
659;197;184;251;land;false;forest;1
660;211;152;209;land;false;forest;1
661;238;225;177;land;false;desert;1
662;244;237;185;land;false;forest;1
663;135;216;242;land;false;forest;1
664;219;124;253;land;false;jungle;1
665;164;241;115;land;false;forest;1
666;110;230;186;land;false;forest;1
667;140;240;190;land;false;forest;1
668;195;146;236;land;false;forest;1
669;200;205;187;land;true;hills;1
670;249;231;157;land;false;forest;1
671;244;26;245;land;false;forest;1
672;214;159;231;land;false;plains;1
673;234;191;221;land;false;desert;1
674;128;168;207;land;false;forest;1
675;238;251;136;land;false;forest;1
676;168;219;124;land;false;desert;1
677;119;195;228;land;true;hills;1
678;214;216;228;land;false;plains;1
679;249;177;136;land;true;plains;1
680;178;180;214;land;false;hills;1
681;161;157;240;land;false;jungle;1
682;179;205;202;land;false;forest;1
683;142;249;171;land;false;forest;1
684;225;178;242;land;false;mountain;1
685;195;248;181;land;false;plains;1
686;191;161;159;land;false;jungle;1
687;174;173;177;land;false;forest;1
688;163;194;189;land;false;plains;1
689;232;241;117;land;false;forest;1
690;153;198;160;land;false;hills;1
691;197;245;107;land;false;forest;1
692;226;197;129;land;false;forest;1
693;220;250;181;land;false;hills;1
694;211;190;153;land;true;plains;1
695;63;241;223;land;false;plains;1
696;115;212;200;land;false;plains;1
697;130;249;181;land;false;forest;1
698;228;169;112;land;false;hills;1
699;254;147;185;land;false;desert;1
700;234;206;187;land;false;forest;1
701;195;174;151;land;false;plains;1
702;108;204;210;land;true;forest;1
703;252;96;209;land;true;forest;1
704;210;140;187;land;false;hills;1
705;101;241;191;land;false;jungle;1
706;209;96;200;land;false;desert;1
707;218;143;181;land;false;forest;1
708;196;223;245;land;false;plains;1
709;248;242;224;land;false;jungle;1
710;254;248;135;land;false;forest;1
711;159;194;238;land;false;mountain;1
712;167;225;144;land;false;forest;1
713;154;227;152;land;false;forest;1
714;168;228;200;land;false;plains;1
715;196;85;240;land;false;forest;1
716;214;114;199;land;false;hills;1
717;145;218;181;land;false;plains;1
718;182;249;95;land;false;forest;1
719;250;141;135;land;true;hills;1
720;167;150;214;land;false;plains;1
721;194;188;211;land;false;forest;1
722;230;222;233;land;false;desert;1
723;219;221;163;land;false;forest;1
724;116;166;238;land;false;jungle;1
725;251;212;185;land;false;plains;1
726;111;222;194;land;true;forest;1
727;148;146;241;land;false;hills;1
728;240;138;232;land;false;forest;1
729;172;220;184;land;false;plains;1
730;202;207;144;land;false;forest;1
731;143;216;217;land;true;hills;1
732;207;192;208;land;false;plains;1
733;86;238;220;land;false;forest;1
734;140;177;224;land;true;forest;1
735;228;109;198;land;false;jungle;1
736;214;33;254;land;false;forest;1
737;219;193;248;land;false;forest;1
738;124;239;208;land;false;hills;1
739;105;250;186;land;false;jungle;1
740;217;159;230;land;false;jungle;1
741;110;239;239;land;false;forest;1
742;159;165;230;land;false;jungle;1
743;109;198;195;land;true;forest;1
744;204;88;249;land;false;forest;1
745;186;228;168;land;true;forest;1
746;100;198;251;land;false;hills;1
747;205;240;181;land;true;hills;1
748;113;241;157;land;true;mountain;1
749;141;200;208;land;false;forest;1
750;87;253;224;land;false;forest;1
751;232;106;217;land;false;forest;1
752;227;196;248;land;false;forest;1
753;169;238;112;land;false;forest;1
754;219;246;243;land;false;jungle;1
755;229;176;245;land;true;hills;1
756;249;115;213;land;false;mountain;1
757;198;172;221;land;false;jungle;1
758;253;117;192;land;false;forest;1
759;232;140;244;land;false;mountain;1
760;162;203;225;land;true;hills;1
761;212;194;237;land;false;hills;1
762;226;196;215;land;true;plains;1
763;186;188;177;land;false;desert;1
764;171;222;152;land;false;desert;1
765;241;167;236;land;false;plains;1
766;98;160;252;land;false;forest;1
767;147;163;232;land;false;forest;1
768;214;202;150;land;false;forest;1
769;174;115;213;land;false;jungle;1
770;236;239;155;land;false;forest;1
771;191;244;116;land;false;desert;1
772;85;203;227;land;true;forest;1
773;184;179;209;land;true;forest;1
774;161;209;143;land;false;plains;1
775;232;236;72;land;false;hills;1
776;174;226;235;land;false;forest;1
777;102;229;249;land;false;hills;1
778;212;168;167;land;false;forest;1
779;173;210;243;land;false;desert;1
780;224;206;162;land;false;forest;1
781;207;84;234;land;false;mountain;1
782;141;173;218;land;false;forest;1
783;137;145;233;land;false;hills;1
784;189;185;242;land;false;forest;1
785;205;56;242;land;false;hills;1
786;109;209;230;land;false;jungle;1
787;247;99;164;land;true;forest;1
788;101;197;213;land;false;forest;1
789;177;207;178;land;true;forest;1
790;175;228;189;land;false;jungle;1
791;193;224;232;land;false;hills;1
792;207;219;94;land;false;desert;1
793;213;221;200;land;false;hills;1
794;222;168;223;land;false;plains;1
795;248;220;128;land;true;forest;1
796;109;252;198;land;true;forest;1
797;191;163;253;land;false;hills;1
798;121;219;212;land;false;forest;1
799;139;211;182;land;false;plains;1
800;125;246;166;land;false;mountain;1
801;244;157;137;land;false;jungle;1
802;204;116;223;land;false;jungle;1
803;245;215;220;land;false;plains;1
804;70;243;191;land;true;hills;1
805;232;170;121;land;false;plains;1
806;236;35;232;land;false;plains;1
807;169;252;158;land;false;forest;1
808;226;185;113;land;false;hills;1
809;154;165;188;land;false;forest;1
810;249;227;218;land;false;forest;1
811;220;253;119;land;false;forest;1
812;226;231;186;land;false;mountain;1
813;177;154;181;land;false;forest;1
814;235;165;143;land;false;plains;1
815;138;208;220;land;false;hills;1
