1;naval_base;1316.00;9.50;599.00;-2.10;18690
1;naval_base;492.00;9.70;1552.00;-3.61;18678
1;naval_base;3743.00;9.50;1333.00;-1.45;18549
1;naval_base;3753.00;9.70;1128.00;-1.41;19087
1;naval_base;3834.00;9.50;1755.00;-0.61;18954
1;naval_base;2901.00;9.70;1793.00;-3.93;18411
1;naval_base;383.00;9.50;1042.00;-3.27;19147
1;naval_base;4415.00;9.85;1893.00;0.34;18793
1;naval_base;3633.00;9.50;895.00;1.28;19464
1;naval_base;277.00;9.50;527.00;-0.59;18853
1;naval_base;6019.00;9.50;772.00;-2.68;18849
1;naval_base;4870.00;9.70;1870.00;-3.70;19504
1;naval_base;5751.00;9.50;1499.00;-1.77;19495
1;naval_base;3356.00;9.70;1118.00;-4.33;19601
1;naval_base;2544.00;9.50;1582.00;-0.79;18211
1;naval_base;5070.00;9.70;324.00;0.59;18354
1;naval_base;1654.00;9.78;431.00;0.79;18264
1;naval_base;2340.00;9.50;1798.00;-0.98;18979
1;naval_base;3374.00;9.70;990.00;-2.31;18300
1;naval_base;4384.00;9.70;406.00;-2.36;19836
1;naval_base;3269.00;9.70;650.00;-4.04;19891
1;naval_base;4919.00;9.50;1696.00;-2.55;18765
1;naval_base;2112.00;9.50;59.00;0.26;18647
1;naval_base;218.00;9.50;1213.00;-0.14;18150
1;naval_base;5194.00;9.50;845.00;0.46;19722
1;naval_base;3651.00;9.50;917.00;0.00;19464
1;naval_base;978.00;9.50;1948.00;-1.84;19521
1;naval_base;3941.00;9.70;1853.00;-3.14;18333
1;naval_base;2573.00;9.75;1785.00;-1.43;18611
1;naval_base;675.00;9.50;632.00;0.10;18536
1;naval_base;1822.00;9.50;1814.00;-1.61;17834
1;naval_base;2739.00;9.50;1730.00;-1.45;18173
1;naval_base;5378.00;9.50;693.00;-0.52;17801
1;naval_base;2489.00;9.70;1900.00;0.19;19923
1;naval_base;5584.00;9.70;1817.00;-4.63;18871
1;naval_base;1544.00;9.50;341.00;0.15;20215
1;naval_base;1088.00;9.98;1680.00;1.45;17733
1;naval_base;6091.00;9.85;321.00;-4.45;19798
1;naval_base;4798.00;9.50;1724.00;1.11;18765
1;naval_base;2478.00;9.82;1682.00;-2.74;20048
1;naval_base;585.00;9.70;1738.00;-3.14;20042
1;naval_base;1123.00;9.70;770.00;-4.07;20143
1;naval_base;3434.00;9.50;1997.00;-2.03;18101
1;naval_base;4104.00;9.70;913.00;1.57;18836
1;naval_base;2580.00;9.50;1442.00;-1.33;17988
1;naval_base;528.00;9.70;1670.00;-2.94;18385
1;naval_base;5460.00;9.50;1410.00;-1.57;19101
1;naval_base;416.00;9.70;474.00;-4.33;18875
1;naval_base;1946.00;9.70;613.00;-3.55;18688
1;naval_base;2456.00;9.50;1878.00;-4.01;19923
1;naval_base;5070.00;9.70;1818.00;-3.73;19893
1;naval_base;4672.00;9.50;270.00;-0.08;19112
1;naval_base;3502.00;9.70;764.00;1.49;19009
1;naval_base;4407.00;9.50;353.00;0.24;19018
1;naval_base;3756.00;9.70;1570.00;-2.00;17968
1;naval_base;710.00;10.15;1837.00;-2.36;19171
1;naval_base;2519.00;9.50;332.00;0.59;20207
1;naval_base;5523.00;9.70;412.00;-2.11;20197
1;naval_base;5487.00;9.70;1928.00;-1.57;19882
1;naval_base;5494.00;9.50;525.00;-0.13;19488
1;naval_base;3528.00;9.70;1916.00;-2.36;18109
1;naval_base;5122.00;9.70;1661.00;-4.21;19951
1;naval_base;5309.00;9.50;1730.00;-0.17;19494
1;naval_base;1072.00;10.15;1676.00;1.44;19814
1;naval_base;2425.00;9.70;1739.00;-2.36;19503
1;naval_base;1951.00;9.50;1598.00;-2.03;18510
1;naval_base;5251.00;9.70;1685.00;-0.46;17748
1;naval_base;951.00;9.50;1961.00;-0.93;19521
1;naval_base;4692.00;9.70;208.00;-3.39;19632
1;naval_base;5392.00;9.50;680.00;-2.73;17801
1;naval_base;5339.00;9.70;1648.00;-3.93;18851
1;naval_base;5192.00;9.70;1614.00;-4.62;19213
1;naval_base;4862.00;9.70;321.00;0.00;20209
1;naval_base;2802.00;9.50;1489.00;0.39;18170
1;naval_base;3519.00;9.50;478.00;1.57;18680
1;naval_base;195.00;9.70;520.00;-2.60;18853
1;naval_base;4234.00;9.50;1934.00;-2.88;18639
1;naval_base;2907.00;9.50;786.00;0.00;18171
1;naval_base;4685.00;9.50;359.00;0.00;18193
1;naval_base;1822.00;9.50;738.00;-1.82;19942
1;naval_base;6025.00;9.50;494.00;-3.02;19873
1;naval_base;5771.00;9.78;1422.00;-3.02;19904
1;naval_base;173.00;9.78;630.00;-2.30;18021
1;naval_base;3788.00;9.70;356.00;0.14;18719
1;naval_base;4723.00;9.50;1929.00;0.59;18717
1;naval_base;5444.00;9.50;1374.00;-1.89;19101
1;naval_base;1778.00;10.10;760.00;-3.98;17734
1;naval_base;3298.00;9.75;925.00;-1.57;19959
1;naval_base;1960.00;9.70;1825.00;-3.99;19391
1;naval_base;5228.00;9.70;1673.00;-4.15;17748
1;naval_base;1497.00;9.80;898.00;-3.14;19827
1;naval_base;5974.00;9.50;508.00;0.21;20179
1;naval_base;413.00;9.50;1144.00;-2.55;18137
1;naval_base;458.00;9.50;1108.00;-1.25;19518
1;naval_base;5294.00;9.50;1657.00;-0.36;17748
1;naval_base;4234.00;9.50;282.00;0.00;18628
1;naval_base;4986.00;9.50;592.00;1.17;19003
1;naval_base;1392.00;9.70;287.00;-1.57;18554
1;naval_base;5148.00;9.70;1886.00;-3.61;18084
1;naval_base;2499.00;9.70;1592.00;1.29;18917
1;naval_base;3256.00;9.50;882.00;-0.98;17864
1;naval_base;1570.00;9.73;326.00;0.98;19777
1;naval_base;602.00;9.50;1769.00;0.08;20042
1;naval_base;2881.00;9.70;1098.00;-3.14;19309
1;naval_base;6017.00;9.75;325.00;-4.29;18634
1;naval_base;2922.00;9.70;1210.00;-3.61;19068
1;naval_base;2852.00;9.70;1810.00;-3.85;19961
1;naval_base;2188.00;9.70;1819.00;-3.31;18031
1;naval_base;5611.00;9.50;486.00;0.13;17962
1;naval_base;4149.00;9.50;258.00;-3.34;19528
1;naval_base;2886.00;9.50;795.00;-0.64;18171
1;naval_base;2483.00;9.50;290.00;0.97;19291
1;naval_base;5405.00;9.50;513.00;-0.69;18977
1;naval_base;354.00;9.70;1027.00;1.57;19147
1;naval_base;5802.00;9.85;351.00;-1.86;18906
1;naval_base;3692.00;9.50;383.00;-0.20;19471
1;naval_base;3895.00;9.50;881.00;-4.12;19701
1;naval_base;1026.00;10.10;1477.00;1.00;19354
1;naval_base;1596.00;9.50;355.00;0.69;18264
1;naval_base;1747.00;9.70;638.00;1.51;19221
1;naval_base;991.00;9.70;679.00;0.95;19909
1;naval_base;2950.00;9.50;1493.00;0.36;20072
1;naval_base;429.00;9.70;1405.00;-2.55;19809
1;naval_base;3241.00;9.70;466.00;-3.55;19387
1;naval_base;6023.00;9.70;1056.00;0.54;18831
1;naval_base;1306.00;9.50;357.00;-1.65;20204
1;naval_base;3225.00;9.70;1571.00;0.93;17955
1;naval_base;178.00;9.50;658.00;-1.19;18021
1;naval_base;2077.00;9.50;1056.00;0.17;17769
1;naval_base;1004.00;9.70;1884.00;-3.79;19400
1;naval_base;5298.00;9.50;1775.00;0.06;20045
1;naval_base;1011.00;9.70;1917.00;-2.20;18135
1;naval_base;4231.00;9.50;1042.00;1.13;17755
1;naval_base;4400.00;9.70;1067.00;-3.73;20113
1;naval_base;1679.00;9.50;396.00;-2.27;18264
1;naval_base;5408.00;9.70;463.00;-4.59;18977
1;naval_base;5952.00;9.75;296.00;-4.25;19106
1;naval_base;3074.00;9.85;751.00;-4.29;19498
1;naval_base;4178.00;9.50;252.00;-0.79;17729
1;naval_base;1135.00;9.70;722.00;-3.93;17944
1;naval_base;686.00;9.50;627.00;-1.29;18536
1;naval_base;3253.00;9.70;677.00;0.98;19891
1;naval_base;3277.00;9.73;918.00;-2.60;19959
1;naval_base;4303.00;9.70;1174.00;1.03;19746
1;naval_base;5452.00;9.50;387.00;0.20;19664
1;naval_base;2379.00;9.70;318.00;0.00;19539
1;naval_base;5012.00;9.50;591.00;0.28;19003
1;naval_base;4786.00;9.50;340.00;0.00;19182
1;naval_base;3973.00;9.70;925.00;-2.25;18950
1;naval_base;4721.00;9.50;914.00;0.09;19260
1;naval_base;1758.00;9.70;1789.00;-3.93;20036
1;naval_base;3699.00;9.70;1002.00;-2.42;19570
1;naval_base;5788.00;9.50;549.00;-0.22;18896
1;naval_base;3736.00;9.70;1125.00;1.57;19087
1;naval_base;650.00;9.50;577.00;-0.20;19305
1;naval_base;4710.00;9.50;1755.00;-0.50;18765
1;naval_base;5878.00;9.50;529.00;0.34;17924
1;naval_base;365.00;9.70;425.00;-1.57;19451
1;naval_base;5961.00;9.70;418.00;-3.51;17924
1;naval_base;6025.00;9.70;1091.00;-4.57;19743
1;naval_base;1305.00;9.50;419.00;-0.28;17723
1;naval_base;5144.00;9.50;872.00;0.67;18050
1;naval_base;4228.00;9.70;1040.00;-4.57;17755
1;naval_base;3205.00;9.90;956.00;-4.39;18461
1;naval_base;1917.00;9.50;979.00;-3.61;19683
1;naval_base;2005.00;9.70;1790.00;-3.48;19391
1;naval_base;6081.00;9.50;645.00;-4.29;17797
1;naval_base;3394.00;9.50;1000.00;-1.17;18300
1;naval_base;451.00;9.50;1568.00;-0.71;18678
1;naval_base;4627.00;9.70;1848.00;-2.86;18523
1;naval_base;1421.00;9.85;1936.00;-2.90;19099
1;naval_base;2120.00;9.70;1785.00;-1.79;19641
1;naval_base;3966.00;9.50;1832.00;-0.95;18333
1;naval_base;2252.00;9.50;1844.00;-2.18;19024
1;naval_base;4394.00;9.50;417.00;-0.54;19836
1;naval_base;5496.00;9.50;866.00;-0.79;19828
1;naval_base;1879.00;9.50;794.00;-0.54;19740
1;naval_base;5165.00;9.55;1585.00;1.11;19213
1;naval_base;4861.00;9.70;999.00;-4.60;18991
1;naval_base;634.00;9.50;676.00;-0.24;19784
1;naval_base;5286.00;9.70;1414.00;-3.39;19689
1;naval_base;1285.00;9.70;396.00;-1.82;17723
1;naval_base;6124.00;9.70;450.00;-3.87;18452
1;naval_base;1373.00;9.70;1851.00;0.35;18165
1;naval_base;3947.00;9.50;1009.00;-2.75;18176
1;naval_base;3829.00;9.70;1752.00;-3.04;18954
1;naval_base;3942.00;9.70;1032.00;0.14;18176
1;naval_base;1043.00;9.50;1482.00;0.10;19354
1;naval_base;3699.00;9.70;332.00;-3.82;18029
1;naval_base;5036.00;9.50;595.00;0.79;19003
1;naval_base;4448.00;9.70;382.00;1.25;19308
1;naval_base;4804.00;9.70;1715.00;-3.68;18765
1;naval_base;4696.00;9.50;187.00;1.57;18527
1;naval_base;4810.00;9.70;1717.00;-3.21;18765
1;naval_base;2106.00;9.50;1220.00;-0.28;18983
1;naval_base;3357.00;9.85;997.00;-4.59;18300
1;naval_base;2120.00;9.50;1132.00;-3.31;19770
1;naval_base;3330.00;9.50;1330.00;0.00;18153
1;naval_base;377.00;9.70;1562.00;-3.27;18678
1;naval_base;3673.00;9.50;911.00;0.42;19464
1;naval_base;288.00;9.70;447.00;-3.22;19451
1;naval_base;1040.00;10.05;1580.00;-3.31;18643
1;naval_base;602.00;9.50;628.00;-2.14;17700
1;naval_base;2270.00;9.70;122.00;1.05;18028
1;naval_base;3166.00;9.70;392.00;-2.82;19527
1;naval_base;5733.00;9.50;382.00;0.05;19788
1;naval_base;212.00;9.50;1215.00;0.00;18150
1;naval_base;5313.00;9.70;1706.00;-3.93;19494
1;naval_base;1930.00;9.70;1562.00;-3.42;18510
1;naval_base;2268.00;9.50;1652.00;-2.13;20268
1;naval_base;1038.00;9.50;1480.00;0.32;19354
1;naval_base;4882.00;9.50;973.00;-1.82;18991
1;naval_base;2734.00;9.70;434.00;0.20;18254
1;naval_base;5432.00;9.50;357.00;0.00;20203
1;naval_base;4540.00;9.70;288.00;-3.61;17917
1;naval_base;1875.00;9.70;993.00;-3.14;19952
1;naval_base;5031.00;9.50;398.00;-1.85;19266
1;naval_base;4936.00;9.70;1685.00;-3.04;19281
1;naval_base;5835.00;9.70;478.00;-3.43;18896
1;naval_base;2532.00;9.50;1925.00;1.30;20025
1;naval_base;4411.00;9.50;1844.00;-4.25;19943
1;naval_base;1246.00;9.50;1816.00;-0.26;17906
1;naval_base;3716.00;9.50;1042.00;0.83;19570
1;naval_base;4971.00;9.70;514.00;-4.19;19255
1;naval_base;410.00;9.70;1096.00;-2.68;19518
1;naval_base;3750.00;9.70;458.00;0.54;17781
1;naval_base;1775.00;9.50;1032.00;-1.57;19658
1;naval_base;275.00;9.70;513.00;-4.55;18853
1;naval_base;331.00;9.50;1496.00;-0.24;18059
1;naval_base;2289.00;9.70;1695.00;-2.13;20268
1;naval_base;1777.00;9.70;679.00;-4.51;19124
1;naval_base;5911.00;9.70;280.00;-2.30;19496
1;naval_base;5226.00;9.50;848.00;-0.37;19722
1;naval_base;2986.00;9.70;1035.00;-3.73;19971
1;naval_base;2123.00;9.70;1629.00;-3.14;18788
1;naval_base;1493.00;9.50;1258.00;0.32;19794
1;naval_base;5167.00;9.50;1847.00;-0.08;18874
1;naval_base;5132.00;9.50;850.00;-2.36;18050
1;naval_base;1758.00;9.70;757.00;-3.73;19501
1;naval_base;5997.00;9.70;841.00;0.71;19380
1;naval_base;3731.00;9.50;1443.00;-1.47;19940
1;naval_base;4829.00;9.50;932.00;-0.64;17656
1;naval_base;1555.00;9.50;1283.00;-1.37;19367
1;naval_base;4064.00;9.70;645.00;-2.86;18026
1;naval_base;2331.00;9.70;1931.00;-2.44;18296
1;naval_base;4613.00;9.50;1056.00;-2.13;19377
1;naval_base;439.00;9.70;1473.00;-0.98;19339
1;naval_base;3619.00;9.50;796.00;0.00;19963
1;naval_base;338.00;9.70;932.00;-2.36;19618
1;naval_base;4649.00;9.73;577.00;-4.39;20167
1;naval_base;4697.00;9.70;576.00;-2.90;19320
1;naval_base;1737.00;9.70;613.00;-3.46;19221
1;naval_base;1291.00;9.70;423.00;0.28;17723
1;naval_base;1289.00;9.70;374.00;-1.25;20204
1;naval_base;678.00;9.50;569.00;0.32;19305
1;naval_base;2806.00;9.50;465.00;0.67;19140
1;naval_base;521.00;9.70;814.00;1.33;18206
1;naval_base;4836.00;9.50;383.00;0.54;18377
1;naval_base;5611.00;9.70;460.00;-0.46;19610
1;naval_base;4444.00;9.70;993.00;-4.12;18587
1;naval_base;5857.00;9.50;323.00;-0.16;19496
1;naval_base;1027.00;9.78;1578.00;-2.76;18643
1;naval_base;496.00;9.70;1331.00;0.00;19256
1;naval_base;2417.00;9.50;1759.00;-1.89;19503
1;naval_base;308.00;10.00;1310.00;-3.14;19389
1;naval_base;3657.00;9.70;864.00;0.71;19464
1;naval_base;1008.00;9.85;1406.00;-4.10;19418
1;naval_base;4486.00;9.50;368.00;0.14;18900
1;naval_base;489.00;9.50;1557.00;-0.86;18678
1;naval_base;1177.00;9.50;1112.00;0.64;17938
1;naval_base;2082.00;9.50;207.00;0.84;18120
1;naval_base;5058.00;9.70;623.00;-3.93;18518
1;naval_base;3005.00;9.50;440.00;-0.83;19520
1;naval_base;2716.00;9.50;416.00;0.00;18612
1;naval_base;355.00;9.70;1566.00;-3.14;19322
1;naval_base;3683.00;9.50;908.00;-0.36;19464
1;naval_base;3713.00;9.50;483.00;0.64;19370
1;naval_base;4795.00;9.50;337.00;-1.48;19182
1;naval_base;2276.00;9.70;1841.00;-3.14;19719
1;naval_base;1852.00;9.50;955.00;-1.25;20124
1;naval_base;4817.00;9.70;1861.00;-3.52;19654
1;naval_base;4743.00;9.50;345.00;0.00;19182
1;naval_base;347.00;9.50;1515.00;-1.11;18059
1;naval_base;6163.00;9.80;584.00;-4.60;20168
1;naval_base;5316.00;9.70;1556.00;0.46;18002
1;naval_base;5540.00;9.50;1889.00;1.03;18879
1;naval_base;3702.00;9.50;917.00;1.05;19366
1;naval_base;298.00;9.50;519.00;-2.68;18853
1;naval_base;4241.00;9.50;1029.00;-0.24;17755
1;naval_base;903.00;9.50;617.00;0.00;19780
1;naval_base;4608.00;9.70;408.00;1.33;19239
1;naval_base;6099.00;9.70;679.00;1.46;17797
1;naval_base;900.00;9.50;653.00;-1.30;20154
1;naval_base;445.00;9.70;1102.00;-3.31;19518
1;naval_base;3068.00;10.43;1611.00;0.40;19605
1;naval_base;1806.00;9.88;739.00;-4.65;19942
1;naval_base;2959.00;9.50;777.00;0.24;19392
1;naval_base;3937.00;9.70;969.00;-2.03;18202
1;naval_base;4172.00;9.70;939.00;-4.39;20125
1;naval_base;4823.00;9.70;467.00;-4.60;20185
1;naval_base;966.00;9.70;1873.00;-3.14;18334
1;naval_base;1844.00;9.50;1041.00;0.32;19952
1;naval_base;2505.00;9.50;1250.00;-4.12;18578
1;naval_base;5746.00;9.70;1487.00;-2.13;19495
1;naval_base;1851.00;9.50;608.00;-3.66;19002
1;naval_base;3593.00;9.53;800.00;-0.09;19963
1;naval_base;1566.00;9.50;855.00;0.62;20133
1;naval_base;6110.00;9.50;612.00;0.84;18267
1;naval_base;4305.00;9.70;1084.00;-4.45;19289
1;naval_base;3319.00;9.70;1341.00;-1.57;19581
1;naval_base;5175.00;9.50;950.00;-2.16;18732
1;naval_base;5189.00;9.50;1588.00;0.11;19213
1;naval_base;443.00;9.70;456.00;-2.36;18457
1;naval_base;5692.00;9.70;432.00;-3.52;17962
1;naval_base;360.00;9.70;538.00;-3.61;18607
